design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Baseline,17,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.642668833312899,1.5020181492457512,1.3839974280435907,2.2044040904419795,0.0013252845775048162,1.500692864668246,112,0.08862513945770101,0.975195016572093,0.9753192951464934,0.8522281774626591
Baseline,17,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.475257403437161,1.3687824758396019,1.2835880082986981,2.1380919994061447,0.001325284577504721,1.3674571912620972,112,0.11194249431708121,0.8886908922374107,0.8887277439142027,0.8522281774625979
Baseline,18,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6380997186609503,1.5040546634368757,,,0.0015161502335009366,1.5025385132033746,112,0.049999999999997144,1.0,1.0,1.0
Baseline,18,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5609254669400818,1.4661624371832858,1.3448449044090078,2.204381171993459,0.0012766231147453,1.4648858140685406,112,0.19091981762739504,0.9748066162921211,0.9749406096389773,0.8420162372678957
Baseline,18,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6669868794861347,1.5760081429420507,1.3720692112525286,2.5168975129460374,0.0012766231147453,1.5747315198273053,112,0.071425146518386,1.0478396704949247,1.048047358513305,0.8420162372678957
Baseline,18,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5619611947818806,1.472517019534169,1.2957213864959736,2.455121737414431,0.0012766231147453,1.4712403964194238,112,0.0862660589767404,0.9790315839780446,0.9791698405671985,0.8420162372678957
Baseline,18,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,0.01,1.4366143986020656,1.339422554297774,1.1775354360826151,2.168873216792146,0.0012810824311044351,1.3381414718666698,112,0.12751707562246728,0.8905411397994637,0.8905871364413719,0.8449574473542062
Baseline,19,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.6501873712668096,1.4083673077147456,,,0.0015024893411263187,1.4068648183736194,112,0.04999999999999775,1.0,1.0,1.0
Baseline,19,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,0.01,1.5943879527350253,1.413755802852401,1.3217271190286892,1.9713235556648627,0.0014388061400178232,1.4123169967123832,112,0.20390424872480092,1.0038260580944605,1.0038754102509058,0.9576148732870502
Baseline,19,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6883383110997081,1.4282107166938585,1.3104773593523458,2.2740360540432096,0.0014004709738292833,1.4268102457200293,112,0.08402928089064882,1.0140896546450735,1.0141772166635508,0.9321004385824402
Baseline,19,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5935705534296756,1.3426243715288653,1.2603080803982483,2.1582407904488887,0.0014004709738292833,1.3412239005550357,112,0.08744543756981582,0.9533197512994273,0.9533424128876385,0.9321004385824402
Baseline,19,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4718431969101997,1.2597347799868273,1.2145947779229522,1.885200046540805,0.0014004709738292783,1.258334309012998,112,0.1233072653792939,0.8944646564048029,0.8944244625206226,0.9321004385824369
Baseline,20,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.8477662303541535,1.4769608040527156,,,0.0015454519577633337,1.4754153520949522,112,0.049999999999998525,1.0,1.0,1.0
Baseline,20,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7042459824577458,1.505900328182041,1.4198447342280696,2.0729705628684383,0.0013342111542699717,1.5045661170277709,112,0.15657555922373012,1.0195939689461742,1.0197576668098425,0.8633145453456336
Baseline,20,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7710770420790611,1.5609428002014571,1.5143776740979227,2.22870182062715,0.0013342111542699717,1.5596085890471871,112,0.0948928960633454,1.056861357402511,1.0570640917031862,0.8633145453456336
Baseline,20,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6975468282334907,1.4571788014912586,1.4302968665782643,2.141859531950116,0.0013342111542699717,1.4558445903369888,112,0.09372710484027982,0.9866062779004182,0.9867354221777788,0.8633145453456336
Baseline,20,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5911983912067102,1.348755097138216,1.3223758184086878,1.9791714122367745,0.0013342111542699816,1.347420885983946,112,0.12535364649401964,0.9131962699601041,0.9132485195241693,0.86331454534564
Baseline,21,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3841716083771112,1.426253357401293,,,0.00167762312385754,1.4245757342774357,112,0.04999999999999799,1.0,1.0,1.0
Baseline,21,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5547744408209632,1.4076676323395962,1.3399921093974898,2.107358902141728,0.00153503509821752,1.4061325972413787,112,0.15952455438616572,0.9869688474594999,0.9870535931559922,0.9150059249826314
Baseline,21,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5068977453381316,1.432471602852555,1.4378243666998127,2.089534508914352,0.00153503509821752,1.4309365677543375,112,0.1017794780055584,1.0043598463197254,1.0044650721782287,0.9150059249826314
Baseline,21,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4234763416713405,1.3673479258142283,1.3170910843296428,2.0561046734669803,0.00153503509821752,1.3658128907160108,112,0.09619509335550085,0.9586991811227751,0.9587506356120615,0.9150059249826314
Baseline,21,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3333388961733226,1.2592992339215392,1.1982092765390462,1.9712327595037673,0.0015350350982175354,1.257764198823322,112,0.13626132388695603,0.8829421696970076,0.8829044104568278,0.9150059249826406
Baseline,22,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3823782903068151,1.3769642934017614,,,0.0016334395221663594,1.3753308538795952,112,0.0499999999999984,1.0,1.0,1.0
Baseline,22,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3684105961289825,1.3477049075188439,1.208126812778635,2.305282255691196,0.001356243974656093,1.346348663544188,112,0.2412582522374027,0.9787508027454852,0.9789271139714106,0.8302994731371297
Baseline,22,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4203721397995075,1.3828988900084123,1.2384736220417765,2.4155935866273994,0.001356243974656093,1.381542646033756,112,0.10562917321315876,1.0043099132164055,1.0045165802371396,0.8302994731371297
Baseline,22,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3402732422066244,1.3351966212597008,1.1316111868631205,2.4243754106383193,0.001356243974656093,1.3338403772850447,112,0.09724736641130245,0.9696668444184021,0.9698323668973816,0.8302994731371297
Baseline,22,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2265589242004964,1.2176983063205669,1.072757656682998,2.2779670576963396,0.0013562439746562284,1.2163420623459105,112,0.13986260661457348,0.8843354269646809,0.8843996038588082,0.8302994731372125
Baseline,23,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3792872645887864,1.4304054596649753,,,0.0015644396774155984,1.4288410199875599,112,0.04999999999999783,1.0,1.0,1.0
Baseline,23,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4536551742146373,1.431774601631771,1.4106807075110797,1.9739907092782651,0.0013492785944113925,1.4304253230373598,112,0.21313317925511774,1.000957170540384,1.0011088028882413,0.8624676386630358
Baseline,23,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.415168905559156,1.426170260654739,1.3931284139555487,2.1319342324614783,0.0013492785944113925,1.4248209820603273,112,0.09775955133928461,0.9970391618812555,0.9971865043969219,0.8624676386630358
Baseline,23,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.338557891403721,1.361563837408084,1.3245178973718774,1.9804714009305109,0.0013492785944113925,1.3602145588136725,112,0.09286025244408053,0.9518726513578778,0.9519705410091845,0.8624676386630358
Baseline,23,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2675447868445175,1.2763638485429862,1.2549325795321638,1.858801700508761,0.001349278594411391,1.2750145699485746,112,0.1328465022722009,0.8923091280998968,0.8923418015810293,0.8624676386630348
Baseline,24,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.759379309635014,1.6404287004608686,,,0.0015910883021248389,1.6388376121587436,112,0.049999999999997324,1.0,1.0,1.0
Baseline,24,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.7320548529950033,1.5839472029308628,1.5310388928933472,2.280080945500149,0.001335323408701659,1.582611879522161,112,0.1206828418211018,0.9655690628223356,0.9656916998856772,0.8392516033952261
Baseline,24,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6705045085445343,1.6131838053833287,1.4399534058425023,2.435653609913921,0.001335323408701659,1.6118484819746268,112,0.08635124551299166,0.983391600579845,0.9835315409019899,0.8392516033952261
Baseline,24,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6844020077863113,1.6319197228054914,1.5449310114787327,2.5592407246024655,0.001335323408701659,1.6305843993967897,112,0.10254851231887564,0.9948129548983222,0.994963983801249,0.8392516033952261
Baseline,24,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5572721331104327,1.4561053514300535,1.371224384394007,2.230407299275019,0.001335323408701667,1.4547700280213518,112,0.14315397201011107,0.887637085976958,0.8876840616960636,0.8392516033952311
Baseline,25,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.5792532984572334,1.6617776724580753,,,0.0016201666741611656,1.6601575057839142,112,0.04999999999999722,1.0,1.0,1.0
Baseline,25,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5360165519266258,1.6568541734832685,1.6095400250286538,2.4246284375769442,0.0013724033873607042,1.6554817700959077,112,0.03577672728013075,0.9970372095759813,0.9971835589865923,0.847075433193477
Baseline,25,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4948129669917567,1.6525601233511924,1.5904469005951787,2.5160490709291192,0.0013724033873607042,1.6511877199638316,112,0.07422603818821508,0.9944531995707654,0.9945970272164947,0.847075433193477
Baseline,25,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4531450199510647,1.660191699784964,1.592319646980085,2.5600608670702107,0.0013724033873607042,1.6588192963976032,112,0.09580037027022076,0.9990456168118053,0.99919392624998,0.847075433193477
Baseline,25,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.364088196160894,1.5122169475754836,1.4601792378353142,2.3745023876031928,0.001372403387360735,1.5108445441881229,112,0.1435899530617633,0.9099995580868746,0.9100609664591512,0.847075433193496
Baseline,26,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.4664836319163974,1.3544740689419652,,,0.0015790960759831123,1.352894972865982,112,0.04999999999999843,1.0,1.0,1.0
Baseline,26,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.384831125334843,1.3284198066608224,1.3105452109006162,1.9954148250177532,0.0013258991759443354,1.3270939074848782,112,0.14080783755885948,0.9807642959887044,0.9809289960428734,0.8396570646398815
Baseline,26,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5497151037812595,1.4313141590808438,1.4292934195486948,2.09760684833251,0.0013258991759443354,1.4299882599048996,112,0.09014670458758331,1.0567305730695173,1.0569839407974166,0.8396570646398815
Baseline,26,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3970221344159484,1.3257336253872367,1.3106803503935827,2.026092282199175,0.0013258991759443354,1.3244077262112925,112,0.0949286924247741,0.9787811046266993,0.9789434899042149,0.8396570646398815
Baseline,26,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2830766860314482,1.207360042382328,1.1831455306547654,1.9057608866533495,0.0013258991759443116,1.206034143206384,112,0.14135107059320925,0.8913866053747682,0.8914469839824394,0.8396570646398664
Baseline,27,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.4792784629201048,1.452373471721552,,,0.0016693735739312498,1.4507040981476211,112,0.04999999999999769,1.0,1.0,1.0
Baseline,27,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4390232363945046,1.4483486920998747,1.316656741563634,2.1781533229405903,0.0014099288904555966,1.4469387632094188,112,0.09549880053980153,0.997228825987226,0.997404477630545,0.8445856053269848
Baseline,27,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.591098584625963,1.4692572560116421,1.3693445275221152,2.294539010025552,0.0014099288904555966,1.4678473271211865,112,0.06777587012131885,1.011624960534481,1.0118171782898078,0.8445856053269848
Baseline,27,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4439186276668101,1.3705963073475342,1.209961838674895,2.1221449135171517,0.0014099288904555966,1.3691863784570786,112,0.08439097905749349,0.9436941214045419,0.9438081688783874,0.8445856053269848
Baseline,27,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3227107377922345,1.2978106220699763,1.1220292305858082,2.0321400522071555,0.0014099288904556029,1.2964006931795211,112,0.10988978449366701,0.8935791291558317,0.8936355076372037,0.8445856053269886
Baseline,28,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.3963455317769984,1.7269623367838751,,,0.0016713944962902982,1.7252909422875846,112,0.04999999999999718,1.0,1.0,1.0
Baseline,28,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.3438667369838069,1.607581223240669,1.5078218004734547,2.2924879236164624,0.00143859532852814,1.606142627912141,112,0.03499359824445041,0.9308721962254661,0.9309401611895884,0.8607156070701072
Baseline,28,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.456474168593197,1.666841801447273,1.5886000810969731,2.418489318598671,0.00143859532852814,1.665403206118745,112,0.08895732918456219,0.9651871184124579,0.965288326333277,0.8607156070701072
Baseline,28,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.455102888645233,1.660905805639004,1.5548964642737042,2.400758349275898,0.00143859532852814,1.6594672103104762,112,0.09357389199589339,0.961749871587884,0.9618477496381961,0.8607156070701072
Baseline,28,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2666574262476524,1.5064585065254221,1.3884545499542236,2.1626319967343117,0.0014385953285281222,1.505019911196894,112,0.12302248910646968,0.8723169431308516,0.8723281820522222,0.8607156070700965
Baseline,29,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.624997597911323,1.6375408162537457,,,0.0015946892192644515,1.6359461270344815,112,0.0499999999999972,1.0,1.0,1.0
Baseline,29,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6199469467572039,1.611213002668333,1.5646644507207759,2.213490915684342,0.0013816217934341918,1.6098313808748987,112,0.12131738218373823,0.9839223466529257,0.9840369155633985,0.8663893733924302
Baseline,29,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6590952318220256,1.6462729877290272,1.6265100978357805,2.307445565808087,0.0013816217934341918,1.6448913659355928,112,0.08639996067738959,1.005332490884263,1.00546792999677,0.8663893733924302
Baseline,29,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5511844154976968,1.6070828775242352,1.6410198430666436,2.377185968956417,0.0013816217934341918,1.605701255730801,112,0.09922046924172044,0.9814001956914942,0.9815123060571035,0.8663893733924302
Baseline,29,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4528989253431266,1.4652348710492316,1.4409452287547615,2.1509702949825633,0.0013816217934341751,1.4638532492557974,112,0.12857481151938274,0.8947776180634667,0.8948052903853008,0.8663893733924197
Baseline,30,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.468336793844146,1.5837066237667454,,,0.001758065087402742,1.5819485586793427,112,0.04999999999999787,1.0,1.0,1.0
Baseline,30,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4139876557693567,1.4956946509625006,1.459152491943521,2.061034629010812,0.0015814230704915184,1.4941132278920093,112,0.12880098357747852,0.9444265929791252,0.9444764936853187,0.8995247569746216
Baseline,30,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.423009378329486,1.50370267549448,1.4630017819766823,2.0860560114289926,0.0015814230704915184,1.5021212524239884,112,0.10137315164720538,0.9494831005492791,0.9495386206982631,0.8995247569746216
Baseline,30,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4328831851874304,1.4645630173274244,1.3919784897899758,2.0384481404553516,0.0015814230704915184,1.4629815942569329,112,0.09087650827922238,0.9247691430651812,0.9247971978799823,0.8995247569746216
Baseline,30,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.2991153299351246,1.3817449203892576,1.3343707473935544,1.9172740527324936,0.0015814230704915427,1.380163497318766,112,0.11497052533538138,0.8724753054974698,0.8724452446614113,0.8995247569746354
Baseline,31,320,8,0.7,0.35,144,208,320,diag,persistence,44,36,3,3,10,8.0,0.03,0.05,20.0,,1.5903178318574374,1.5020784726173024,,,0.0017353999215380838,1.5003430726957643,112,0.049999999999997866,1.0,1.0,1.0
Baseline,31,320,8,0.7,0.35,144,208,320,diag,euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5636167150673423,1.4497030324468934,1.3662786855348277,2.2528851488770343,0.0014407419457124464,1.4482622905011813,112,0.09743097839144994,0.9651313555681633,0.9652874178297061,0.8302074512228385
Baseline,31,320,8,0.7,0.35,144,208,320,diag,cholesky_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.6640241560459104,1.626084201248814,1.5094683099442723,2.4593371112352993,0.0014407419457124464,1.6246434593031016,112,0.07004555140572113,1.082556092036548,1.0828479758192895,0.8302074512228385
Baseline,31,320,8,0.7,0.35,144,208,320,diag,log_euclidean_gaussian_ar,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.5112213035459445,1.4990446571168747,1.3822475979988869,2.254629689345863,0.0014407419457124464,1.4976039151711622,112,0.09728165206623994,0.9979802549895137,0.9981743125459429,0.8302074512228385
Baseline,31,320,8,0.7,0.35,144,208,320,diag,bwar_barycenter,44,36,3,3,10,8.0,0.03,0.05,20.0,1e-06,1.4113799064154287,1.3387248110697798,1.1667981631017699,2.140068641648281,0.0014407419457124883,1.3372840691240673,112,0.12451525146432979,0.8912482506570469,0.8913188546412133,0.8302074512228627
